"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,500",""
"SURVEY","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,300",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","21,300",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,300",""
"SURVEY","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","162,000",""
"SURVEY","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","162,000",""
"SURVEY","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","82,000",""
"SURVEY","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","84,000",""
"SURVEY","2001","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2001","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2001","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,200",""
"SURVEY","2001","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,200",""
"SURVEY","2001","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","35,900",""
"SURVEY","2001","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","35,900",""
"SURVEY","2001","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2001","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2001","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","73,400",""
"SURVEY","2001","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","73,900",""
"SURVEY","2001","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2001","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","33,400",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,600",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,900",""
"SURVEY","2001","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,900",""
"SURVEY","2001","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2001","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","348,000",""
"SURVEY","2001","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2001","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,300",""
"SURVEY","2001","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,500",""
"SURVEY","2001","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2001","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,100",""
"SURVEY","2001","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,400",""
"SURVEY","2001","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2001","YEAR","","STATE","MAINE","23","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","62,000",""
"SURVEY","2001","YEAR","","STATE","MAINE","23","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","62,500",""
"SURVEY","2001","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2001","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,800",""
"SURVEY","2001","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2001","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2001","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2001","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","46,000",""
"SURVEY","2001","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,400",""
"SURVEY","2001","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,900",""
"SURVEY","2001","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2001","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","59,000",""
"SURVEY","2001","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,600",""
"SURVEY","2001","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,200",""
"SURVEY","2001","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,300",""
"SURVEY","2001","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,500",""
"SURVEY","2001","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,400",""
"SURVEY","2001","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,500",""
"SURVEY","2001","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2001","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2001","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2001","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2001","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,700",""
"SURVEY","2001","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2001","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,400",""
"SURVEY","2001","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,400",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,300",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","23,500",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,500",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","19,500",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2001","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2001","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","118,000",""
"SURVEY","2001","YEAR","","STATE","OHIO","39","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2001","YEAR","","STATE","OHIO","39","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2001","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2001","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","44,500",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2001","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2001","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2001","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2001","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2001","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2001","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2001","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,700",""
"SURVEY","2001","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,800",""
"SURVEY","2001","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2001","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2001","YEAR","","STATE","UTAH","49","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2001","YEAR","","STATE","UTAH","49","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2001","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,300",""
"SURVEY","2001","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2001","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2001","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2001","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","83,000",""
"SURVEY","2001","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","84,000",""
"SURVEY","2000","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2000","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2000","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2000","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2000","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2000","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2000","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,300",""
"SURVEY","2000","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SQUASH","SQUASH - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,300",""
"SURVEY","2000","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","83,900",""
"SURVEY","2000","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","84,300",""
"SURVEY","2000","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2000","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","POTATOES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,800",""
"SURVEY","2000","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,500",""
